% Model,HUR_model_weather_Jyvaskyla.mph
% Version,COMSOL 5.4.0.388
% Date,"Oct 14 2019, 18:31"
% Table,Table 4 - Line Average 3 (ht.alphaTdxx)
% Time (h),"Thermal diffusivity, xx component (m^2/s)"
7039,9.926470588235297E-7
7040,9.926470588235297E-7
7041,9.926470588235297E-7
7042,9.926470588235297E-7
7043,9.926470588235297E-7
7044,9.926470588235297E-7
7045,9.926470588235297E-7
7046,9.926470588235297E-7
7047,9.926470588235297E-7
7048,9.926470588235297E-7
7049,9.926470588235297E-7
7050,9.926470588235297E-7
7051,9.926470588235297E-7
7052,9.926470588235297E-7
7053,9.926470588235297E-7
7054,9.926470588235297E-7
7055,9.926470588235297E-7
7056,9.926470588235297E-7
7057,9.926470588235297E-7
7058,9.926470588235297E-7
7059,9.926470588235297E-7
7060,9.926470588235297E-7
7061,9.926470588235297E-7
7062,9.926470588235297E-7
7063,9.926470588235297E-7
7064,9.926470588235297E-7
7065,9.926470588235297E-7
7066,9.926470588235297E-7
7067,9.926470588235297E-7
7068,9.926470588235297E-7
7069,9.926470588235297E-7
7070,9.926470588235297E-7
7071,9.926470588235297E-7
7072,9.926470588235297E-7
7073,9.926470588235297E-7
7074,9.926470588235297E-7
7075,9.926470588235297E-7
7076,9.926470588235297E-7
7077,9.926470588235297E-7
7078,9.926470588235297E-7
7079,9.926470588235297E-7
7080,9.926470588235297E-7
7081,9.926470588235297E-7
7082,9.926470588235297E-7
7083,9.926470588235297E-7
7084,9.926470588235297E-7
7085,9.926470588235297E-7
7086,9.926470588235297E-7
7087,9.926470588235297E-7
7088,9.926470588235297E-7
7089,9.926470588235297E-7
7090,9.926470588235297E-7
7091,9.926470588235297E-7
7092,9.926470588235297E-7
7093,9.926470588235297E-7
7094,9.926470588235297E-7
7095,9.926470588235297E-7
7096,9.926470588235297E-7
7097,9.926470588235297E-7
7098,9.926470588235297E-7
7099,9.926470588235297E-7
7100,9.926470588235297E-7
7101,9.926470588235297E-7
7102,9.926470588235297E-7
7103,9.926470588235297E-7
7104,9.926470588235297E-7
7105,9.926470588235297E-7
7106,9.926470588235297E-7
7107,9.926470588235297E-7
7108,9.926470588235297E-7
7109,9.926470588235297E-7
7110,9.926470588235297E-7
7111,9.926470588235297E-7
7112,9.926470588235297E-7
7113,9.926470588235297E-7
7114,9.926470588235297E-7
7115,9.926470588235297E-7
7116,9.926470588235297E-7
7117,9.926470588235297E-7
7118,9.926470588235297E-7
7119,9.926470588235297E-7
7120,9.926470588235297E-7
7121,9.926470588235297E-7
7122,9.926470588235297E-7
7123,9.926470588235297E-7
7124,9.926470588235297E-7
7125,9.926470588235297E-7
7126,9.926470588235297E-7
7127,9.926470588235297E-7
7128,9.926470588235297E-7
7129,9.926470588235297E-7
7130,9.926470588235297E-7
7131,9.926470588235297E-7
7132,9.926470588235297E-7
7133,9.926470588235297E-7
7134,9.926470588235297E-7
7135,9.926470588235297E-7
7136,9.926470588235297E-7
7137,9.926470588235297E-7
7138,9.926470588235297E-7
7139,9.926470588235297E-7
7140,9.926470588235297E-7
7141,9.926470588235297E-7
7142,9.926470588235297E-7
7143,9.926470588235297E-7
7144,9.926470588235297E-7
7145,9.926470588235297E-7
7146,9.926470588235297E-7
7147,9.926470588235297E-7
7148,9.926470588235297E-7
7149,9.926470588235297E-7
7150,9.926470588235297E-7
7151,9.926470588235297E-7
7152,9.926470588235297E-7
7153,9.926470588235297E-7
7154,9.926470588235297E-7
7155,9.926470588235297E-7
7156,9.926470588235297E-7
7157,9.926470588235297E-7
7158,9.926470588235297E-7
7159,9.926470588235297E-7
7160,9.926470588235297E-7
7161,9.926470588235297E-7
7162,9.926470588235297E-7
7163,9.926470588235297E-7
7164,9.926470588235297E-7
7165,9.926470588235297E-7
7166,9.926470588235297E-7
7167,9.926470588235297E-7
7168,9.926470588235297E-7
7169,9.926470588235297E-7
7170,9.926470588235297E-7
7171,9.926470588235297E-7
7172,9.926470588235297E-7
7173,9.926470588235297E-7
7174,9.926470588235297E-7
7175,9.926470588235297E-7
7176,9.926470588235297E-7
7177,9.926470588235297E-7
7178,9.926470588235297E-7
7179,9.926470588235297E-7
7180,9.926470588235297E-7
7181,9.926470588235297E-7
7182,9.926470588235297E-7
7183,9.926470588235297E-7
7184,9.926470588235297E-7
7185,9.926470588235297E-7
7186,9.926470588235297E-7
7187,9.926470588235297E-7
7188,9.926470588235297E-7
7189,9.926470588235297E-7
7190,9.926470588235297E-7
7191,9.926470588235297E-7
7192,9.926470588235297E-7
7193,9.926470588235297E-7
7194,9.926470588235297E-7
7195,9.926470588235297E-7
7196,9.926470588235297E-7
7197,9.926470588235297E-7
7198,9.926470588235297E-7
7199,9.926470588235297E-7
7200,9.926470588235297E-7
7201,9.926470588235297E-7
7202,9.926470588235297E-7
7203,9.926470588235297E-7
7204,9.926470588235297E-7
7205,9.926470588235297E-7
7206,9.926470588235297E-7
7207,9.926470588235297E-7
7208,9.926470588235297E-7
7209,9.926470588235297E-7
7210,9.926470588235297E-7
7211,9.926470588235297E-7
7212,9.926470588235297E-7
7213,9.926470588235297E-7
7214,9.926470588235297E-7
7215,9.926470588235297E-7
7216,9.926470588235297E-7
7217,9.926470588235297E-7
7218,9.926470588235297E-7
7219,9.926470588235297E-7
7220,9.926470588235297E-7
7221,9.926470588235297E-7
7222,9.926470588235297E-7
7223,9.926470588235297E-7
7224,9.926470588235297E-7
7225,9.926470588235297E-7
7226,9.926470588235297E-7
7227,9.926470588235297E-7
7228,9.926470588235297E-7
7229,9.926470588235297E-7
7230,9.926470588235297E-7
7231,9.926470588235297E-7
7232,9.926470588235297E-7
7233,9.926470588235297E-7
7234,9.926470588235297E-7
7235,9.926470588235297E-7
7236,9.926470588235297E-7
7237,9.926470588235297E-7
7238,9.926470588235297E-7
7239,9.926470588235297E-7
7240,9.926470588235297E-7
7241,9.926470588235297E-7
7242,9.926470588235297E-7
7243,9.926470588235297E-7
7244,9.926470588235297E-7
7245,9.926470588235297E-7
7246,9.926470588235297E-7
7247,9.926470588235297E-7
7248,9.926470588235297E-7
7249,9.926470588235297E-7
7250,9.926470588235297E-7
7251,9.926470588235297E-7
7252,9.926470588235297E-7
7253,9.926470588235297E-7
7254,9.926470588235297E-7
7255,9.926470588235297E-7
7256,9.926470588235297E-7
7257,9.926470588235297E-7
7258,9.926470588235297E-7
7259,9.926470588235297E-7
7260,9.926470588235297E-7
7261,9.926470588235297E-7
7262,9.926470588235297E-7
7263,9.926470588235297E-7
7264,9.926470588235297E-7
7265,9.926470588235297E-7
7266,9.926470588235297E-7
7267,9.926470588235297E-7
7268,9.926470588235297E-7
7269,9.926470588235297E-7
7270,9.926470588235297E-7
7271,9.926470588235297E-7
7272,9.926470588235297E-7
7273,9.926470588235297E-7
7274,9.926470588235297E-7
7275,9.926470588235297E-7
7276,9.926470588235297E-7
7277,9.926470588235297E-7
7278,9.926470588235297E-7
7279,9.926470588235297E-7
7280,9.926470588235297E-7
7281,9.926470588235297E-7
7282,9.926470588235297E-7
7283,9.926470588235297E-7
7284,9.926470588235297E-7
7285,9.926470588235297E-7
7286,9.926470588235297E-7
7287,9.926470588235297E-7
7288,9.926470588235297E-7
7289,9.926470588235297E-7
7290,9.926470588235297E-7
7291,9.926470588235297E-7
7292,9.926470588235297E-7
7293,9.926470588235297E-7
7294,9.926470588235297E-7
7295,9.926470588235297E-7
7296,9.926470588235297E-7
7297,9.926470588235297E-7
7298,9.926470588235297E-7
7299,9.926470588235297E-7
7300,9.926470588235297E-7
7301,9.926470588235297E-7
7302,9.926470588235297E-7
7303,9.926470588235297E-7
7304,9.926470588235297E-7
7305,9.926470588235297E-7
7306,9.926470588235297E-7
7307,9.926470588235297E-7
7308,9.926470588235297E-7
7309,9.926470588235297E-7
7310,9.926470588235297E-7
7311,9.926470588235297E-7
7312,9.926470588235297E-7
7313,9.926470588235297E-7
7314,9.926470588235297E-7
7315,9.926470588235297E-7
7316,9.926470588235297E-7
7317,9.926470588235297E-7
7318,9.926470588235297E-7
7319,9.926470588235297E-7
7320,9.926470588235297E-7
7321,9.926470588235297E-7
7322,9.926470588235297E-7
7323,9.926470588235297E-7
7324,9.926470588235297E-7
7325,9.926470588235297E-7
7326,9.926470588235297E-7
7327,9.926470588235297E-7
7328,9.926470588235297E-7
7329,9.926470588235297E-7
7330,9.926470588235297E-7
7331,9.926470588235297E-7
7332,9.926470588235297E-7
7333,9.926470588235297E-7
7334,9.926470588235297E-7
7335,9.926470588235297E-7
7336,9.926470588235297E-7
7337,9.926470588235297E-7
7338,9.926470588235297E-7
7339,9.926470588235297E-7
7340,9.926470588235297E-7
7341,9.926470588235297E-7
7342,9.926470588235297E-7
7343,9.926470588235297E-7
7344,9.926470588235297E-7
7345,9.926470588235297E-7
7346,9.926470588235297E-7
7347,9.926470588235297E-7
7348,9.926470588235297E-7
7349,9.926470588235297E-7
7350,9.926470588235297E-7
7351,9.926470588235297E-7
7352,9.926470588235297E-7
7353,9.926470588235297E-7
7354,9.926470588235297E-7
7355,9.926470588235297E-7
7356,9.926470588235297E-7
7357,9.926470588235297E-7
7358,9.926470588235297E-7
7359,9.926470588235297E-7
7360,9.926470588235297E-7
7361,9.926470588235297E-7
7362,9.926470588235297E-7
7363,9.926470588235297E-7
7364,9.926470588235297E-7
7365,9.926470588235297E-7
7366,9.926470588235297E-7
7367,9.926470588235297E-7
7368,9.926470588235297E-7
7369,9.926470588235297E-7
7370,9.926470588235297E-7
7371,9.926470588235297E-7
7372,9.926470588235297E-7
7373,9.926470588235297E-7
7374,9.926470588235297E-7
7375,9.926470588235297E-7
7376,9.926470588235297E-7
7377,9.926470588235297E-7
7378,9.926470588235297E-7
7379,9.926470588235297E-7
7380,9.926470588235297E-7
7381,9.926470588235297E-7
7382,9.926470588235297E-7
7383,9.926470588235297E-7
7384,9.926470588235297E-7
7385,9.926470588235297E-7
7386,9.926470588235297E-7
7387,9.926470588235297E-7
7388,9.926470588235297E-7
7389,9.926470588235297E-7
7390,9.926470588235297E-7
7391,9.926470588235297E-7
7392,9.926470588235297E-7
7393,9.926470588235297E-7
7394,9.926470588235297E-7
7395,9.926470588235297E-7
7396,9.926470588235297E-7
7397,9.926470588235297E-7
7398,9.926470588235297E-7
7399,9.926470588235297E-7
7400,9.926470588235297E-7
7401,9.926470588235297E-7
7402,9.926470588235297E-7
7403,9.926470588235297E-7
7404,9.926470588235297E-7
7405,9.926470588235297E-7
7406,9.926470588235297E-7
7407,9.926470588235297E-7
7408,9.926470588235297E-7
7409,9.926470588235297E-7
7410,9.926470588235297E-7
7411,9.926470588235297E-7
7412,9.926470588235297E-7
7413,9.926470588235297E-7
7414,9.926470588235297E-7
7415,9.926470588235297E-7
7416,9.926470588235297E-7
7417,9.926470588235297E-7
7418,9.926470588235297E-7
7419,9.926470588235297E-7
7420,9.926470588235297E-7
7421,9.926470588235297E-7
7422,9.926470588235297E-7
7423,9.926470588235297E-7
7424,9.926470588235297E-7
7425,9.926470588235297E-7
7426,9.926470588235297E-7
7427,9.926470588235297E-7
7428,9.926470588235297E-7
7429,9.926470588235297E-7
7430,9.926470588235297E-7
7431,9.926470588235297E-7
7432,9.926470588235297E-7
7433,9.926470588235297E-7
7434,9.926470588235297E-7
7435,9.926470588235297E-7
7436,9.926470588235297E-7
7437,9.926470588235297E-7
7438,9.926470588235297E-7
7439,9.926470588235297E-7
7440,9.926470588235297E-7
7441,9.926470588235297E-7
7442,9.926470588235297E-7
7443,9.926470588235297E-7
7444,9.926470588235297E-7
7445,9.926470588235297E-7
7446,9.926470588235297E-7
7447,9.926470588235297E-7
7448,9.926470588235297E-7
7449,9.926470588235297E-7
7450,9.926470588235297E-7
7451,9.926470588235297E-7
7452,9.926470588235297E-7
7453,9.926470588235297E-7
7454,9.926470588235297E-7
7455,9.926470588235297E-7
7456,9.926470588235297E-7
7457,9.926470588235297E-7
7458,9.926470588235297E-7
7459,9.926470588235297E-7
7460,9.926470588235297E-7
7461,9.926470588235297E-7
7462,9.926470588235297E-7
7463,9.926470588235297E-7
7464,9.926470588235297E-7
7465,9.926470588235297E-7
7466,9.926470588235297E-7
7467,9.926470588235297E-7
7468,9.926470588235297E-7
7469,9.926470588235297E-7
7470,9.926470588235297E-7
7471,9.926470588235297E-7
7472,9.926470588235297E-7
7473,9.926470588235297E-7
7474,9.926470588235297E-7
7475,9.926470588235297E-7
7476,9.926470588235297E-7
7477,9.926470588235297E-7
7478,9.926470588235297E-7
7479,9.926470588235297E-7
7480,9.926470588235297E-7
7481,9.926470588235297E-7
7482,9.926470588235297E-7
7483,9.926470588235297E-7
7484,9.926470588235297E-7
7485,9.926470588235297E-7
7486,9.926470588235297E-7
7487,9.926470588235297E-7
7488,9.926470588235297E-7
7489,9.926470588235297E-7
7490,9.926470588235297E-7
7491,9.926470588235297E-7
7492,9.926470588235297E-7
7493,9.926470588235297E-7
7494,9.926470588235297E-7
7495,9.926470588235297E-7
7496,9.926470588235297E-7
7497,9.926470588235297E-7
7498,9.926470588235297E-7
7499,9.926470588235297E-7
7500,9.926470588235297E-7
7501,9.926470588235297E-7
7502,9.926470588235297E-7
7503,9.926470588235297E-7
7504,9.926470588235297E-7
7505,9.926470588235297E-7
7506,9.926470588235297E-7
7507,9.926470588235297E-7
7508,9.926470588235297E-7
7509,9.926470588235297E-7
7510,9.926470588235297E-7
7511,9.926470588235297E-7
7512,9.926470588235297E-7
7513,9.926470588235297E-7
7514,9.926470588235297E-7
7515,9.926470588235297E-7
7516,9.926470588235297E-7
7517,9.926470588235297E-7
7518,9.926470588235297E-7
7519,9.926470588235297E-7
7520,9.926470588235297E-7
7521,9.926470588235297E-7
7522,9.926470588235297E-7
7523,9.926470588235297E-7
7524,9.926470588235297E-7
7525,9.926470588235297E-7
7526,9.926470588235297E-7
7527,9.926470588235297E-7
7528,9.926470588235297E-7
7529,9.926470588235297E-7
7530,9.926470588235297E-7
7531,9.926470588235297E-7
7532,9.926470588235297E-7
7533,9.926470588235297E-7
7534,9.926470588235297E-7
7535,9.926470588235297E-7
7536,9.926470588235297E-7
7537,9.926470588235297E-7
7538,9.926470588235297E-7
7539,9.926470588235297E-7
7540,9.926470588235297E-7
7541,9.926470588235297E-7
7542,9.926470588235297E-7
7543,9.926470588235297E-7
7544,9.926470588235297E-7
7545,9.926470588235297E-7
7546,9.926470588235297E-7
7547,9.926470588235297E-7
7548,9.926470588235297E-7
7549,9.926470588235297E-7
7550,9.926470588235297E-7
7551,9.926470588235297E-7
7552,9.926470588235297E-7
7553,9.926470588235297E-7
7554,9.926470588235297E-7
7555,9.926470588235297E-7
7556,9.926470588235297E-7
7557,9.926470588235297E-7
7558,9.926470588235297E-7
7559,9.926470588235297E-7
7560,9.926470588235297E-7
7561,9.926470588235297E-7
7562,9.926470588235297E-7
7563,9.926470588235297E-7
7564,9.926470588235297E-7
7565,9.926470588235297E-7
7566,9.926470588235297E-7
7567,9.926470588235297E-7
7568,9.926470588235297E-7
7569,9.926470588235297E-7
7570,9.926470588235297E-7
7571,9.926470588235297E-7
7572,9.926470588235297E-7
7573,9.926470588235297E-7
7574,9.926470588235297E-7
7575,9.926470588235297E-7
7576,9.926470588235297E-7
7577,9.926470588235297E-7
7578,9.926470588235297E-7
7579,9.926470588235297E-7
7580,9.926470588235297E-7
7581,9.926470588235297E-7
7582,9.926470588235297E-7
7583,9.926470588235297E-7
7584,9.926470588235297E-7
7585,9.926470588235297E-7
7586,9.926470588235297E-7
7587,9.926470588235297E-7
7588,9.926470588235297E-7
7589,9.926470588235297E-7
7590,9.926470588235297E-7
7591,9.926470588235297E-7
7592,9.926470588235297E-7
7593,9.926470588235297E-7
7594,9.926470588235297E-7
7595,9.926470588235297E-7
7596,9.926470588235297E-7
7597,9.926470588235297E-7
7598,9.926470588235297E-7
7599,9.926470588235297E-7
7600,9.926470588235297E-7
7601,9.926470588235297E-7
7602,9.926470588235297E-7
7603,9.926470588235297E-7
7604,9.926470588235297E-7
7605,9.926470588235297E-7
7606,9.926470588235297E-7
7607,9.926470588235297E-7
7608,9.926470588235297E-7
7609,9.926470588235297E-7
7610,9.926470588235297E-7
7611,9.926470588235297E-7
7612,9.926470588235297E-7
7613,9.926470588235297E-7
7614,9.926470588235297E-7
7615,9.926470588235297E-7
7616,9.926470588235297E-7
7617,9.926470588235297E-7
7618,9.926470588235297E-7
7619,9.926470588235297E-7
7620,9.926470588235297E-7
7621,9.926470588235297E-7
7622,9.926470588235297E-7
7623,9.926470588235297E-7
7624,9.926470588235297E-7
7625,9.926470588235297E-7
7626,9.926470588235297E-7
7627,9.926470588235297E-7
7628,9.926470588235297E-7
7629,9.926470588235297E-7
7630,9.926470588235297E-7
7631,9.926470588235297E-7
7632,9.926470588235297E-7
7633,9.926470588235297E-7
7634,9.926470588235297E-7
7635,9.926470588235297E-7
7636,9.926470588235297E-7
7637,9.926470588235297E-7
7638,9.926470588235297E-7
7639,9.926470588235297E-7
7640,9.926470588235297E-7
7641,9.926470588235297E-7
7642,9.926470588235297E-7
7643,9.926470588235297E-7
7644,9.926470588235297E-7
7645,9.926470588235297E-7
7646,9.926470588235297E-7
7647,9.926470588235297E-7
7648,9.926470588235297E-7
7649,9.926470588235297E-7
7650,9.926470588235297E-7
7651,9.926470588235297E-7
7652,9.926470588235297E-7
7653,9.926470588235297E-7
7654,9.926470588235297E-7
7655,9.926470588235297E-7
7656,9.926470588235297E-7
7657,9.926470588235297E-7
7658,9.926470588235297E-7
7659,9.926470588235297E-7
7660,9.926470588235297E-7
7661,9.926470588235297E-7
7662,9.926470588235297E-7
7663,9.926470588235297E-7
7664,9.926470588235297E-7
7665,9.926470588235297E-7
7666,9.926470588235297E-7
7667,9.926470588235297E-7
7668,9.926470588235297E-7
7669,9.926470588235297E-7
7670,9.926470588235297E-7
7671,9.926470588235297E-7
7672,9.926470588235297E-7
7673,9.926470588235297E-7
7674,9.926470588235297E-7
7675,9.926470588235297E-7
7676,9.926470588235297E-7
7677,9.926470588235297E-7
7678,9.926470588235297E-7
7679,9.926470588235297E-7
7680,9.926470588235297E-7
7681,9.926470588235297E-7
7682,9.926470588235297E-7
7683,9.926470588235297E-7
7684,9.926470588235297E-7
7685,9.926470588235297E-7
7686,9.926470588235297E-7
7687,9.926470588235297E-7
7688,9.926470588235297E-7
7689,9.926470588235297E-7
7690,9.926470588235297E-7
7691,9.926470588235297E-7
7692,9.926470588235297E-7
7693,9.926470588235297E-7
7694,9.926470588235297E-7
7695,9.926470588235297E-7
7696,9.926470588235297E-7
7697,9.926470588235297E-7
7698,9.926470588235297E-7
7699,9.926470588235297E-7
7700,9.926470588235297E-7
7701,9.926470588235297E-7
7702,9.926470588235297E-7
7703,9.926470588235297E-7
7704,9.926470588235297E-7
7705,9.926470588235297E-7
7706,9.926470588235297E-7
7707,9.926470588235297E-7
7708,9.926470588235297E-7
7709,9.926470588235297E-7
7710,9.926470588235297E-7
7711,9.926470588235297E-7
7712,9.926470588235297E-7
7713,9.926470588235297E-7
7714,9.926470588235297E-7
7715,9.926470588235297E-7
7716,9.926470588235297E-7
7717,9.926470588235297E-7
7718,9.926470588235297E-7
7719,9.926470588235297E-7
7720,9.926470588235297E-7
7721,9.926470588235297E-7
7722,9.926470588235297E-7
7723,9.926470588235297E-7
7724,9.926470588235297E-7
7725,9.926470588235297E-7
7726,9.926470588235297E-7
7727,9.926470588235297E-7
7728,9.926470588235297E-7
7729,9.926470588235297E-7
7730,9.926470588235297E-7
7731,9.926470588235297E-7
7732,9.926470588235297E-7
7733,9.926470588235297E-7
7734,9.926470588235297E-7
7735,9.926470588235297E-7
7736,9.926470588235297E-7
7737,9.926470588235297E-7
7738,9.926470588235297E-7
7739,9.926470588235297E-7
7740,9.926470588235297E-7
7741,9.926470588235297E-7
7742,9.926470588235297E-7
7743,9.926470588235297E-7
7744,9.926470588235297E-7
7745,9.926470588235297E-7
7746,9.926470588235297E-7
7747,9.926470588235297E-7
7748,9.926470588235297E-7
7749,9.926470588235297E-7
7750,9.926470588235297E-7
7751,9.926470588235297E-7
7752,9.926470588235297E-7
7753,9.926470588235297E-7
7754,9.926470588235297E-7
7755,9.926470588235297E-7
7756,9.926470588235297E-7
7757,9.926470588235297E-7
7758,9.926470588235297E-7
7759,9.926470588235297E-7
7760,9.926470588235297E-7
7761,9.926470588235297E-7
7762,9.926470588235297E-7
7763,9.926470588235297E-7
7764,9.926470588235297E-7
7765,9.926470588235297E-7
7766,9.926470588235297E-7
7767,9.926470588235297E-7
7768,9.926470588235297E-7
7769,9.926470588235297E-7
7770,9.926470588235297E-7
7771,9.926470588235297E-7
7772,9.926470588235297E-7
7773,9.926470588235297E-7
7774,9.926470588235297E-7
7775,9.926470588235297E-7
7776,9.926470588235297E-7
7777,9.926470588235297E-7
7778,9.926470588235297E-7
7779,9.926470588235297E-7
7780,9.926470588235297E-7
7781,9.926470588235297E-7
7782,9.926470588235297E-7
7783,9.926470588235297E-7
7784,9.926470588235297E-7
7785,9.926470588235297E-7
7786,9.926470588235297E-7
7787,9.926470588235297E-7
7788,9.926470588235297E-7
7789,9.926470588235297E-7
7790,9.926470588235297E-7
7791,9.926470588235297E-7
7792,9.926470588235297E-7
7793,9.926470588235297E-7
7794,9.926470588235297E-7
7795,9.926470588235297E-7
7796,9.926470588235297E-7
7797,9.926470588235297E-7
7798,9.926470588235297E-7
7799,9.926470588235297E-7
7800,9.926470588235297E-7
7801,9.926470588235297E-7
7802,9.926470588235297E-7
7803,9.926470588235297E-7
7804,9.926470588235297E-7
7805,9.926470588235297E-7
7806,9.926470588235297E-7
7807,9.926470588235297E-7
7808,9.926470588235297E-7
7809,9.926470588235297E-7
7810,9.926470588235297E-7
7811,9.926470588235297E-7
7812,9.926470588235297E-7
7813,9.926470588235297E-7
7814,9.926470588235297E-7
7815,9.926470588235297E-7
7816,9.926470588235297E-7
7817,9.926470588235297E-7
7818,9.926470588235297E-7
7819,9.926470588235297E-7
7820,9.926470588235297E-7
7821,9.926470588235297E-7
7822,9.926470588235297E-7
7823,9.926470588235297E-7
7824,9.926470588235297E-7
7825,9.926470588235297E-7
7826,9.926470588235297E-7
7827,9.926470588235297E-7
7828,9.926470588235297E-7
7829,9.926470588235297E-7
7830,9.926470588235297E-7
7831,9.926470588235297E-7
7832,9.926470588235297E-7
7833,9.926470588235297E-7
7834,9.926470588235297E-7
7835,9.926470588235297E-7
7836,9.926470588235297E-7
7837,9.926470588235297E-7
7838,9.926470588235297E-7
7839,9.926470588235297E-7
7840,9.926470588235297E-7
7841,9.926470588235297E-7
7842,9.926470588235297E-7
7843,9.926470588235297E-7
7844,9.926470588235297E-7
7845,9.926470588235297E-7
7846,9.926470588235297E-7
7847,9.926470588235297E-7
7848,9.926470588235297E-7
7849,9.926470588235297E-7
7850,9.926470588235297E-7
7851,9.926470588235297E-7
7852,9.926470588235297E-7
7853,9.926470588235297E-7
7854,9.926470588235297E-7
7855,9.926470588235297E-7
7856,9.926470588235297E-7
7857,9.926470588235297E-7
7858,9.926470588235297E-7
7859,9.926470588235297E-7
7860,9.926470588235297E-7
7861,9.926470588235297E-7
7862,9.926470588235297E-7
7863,9.926470588235297E-7
7864,9.926470588235297E-7
7865,9.926470588235297E-7
7866,9.926470588235297E-7
7867,9.926470588235297E-7
7868,9.926470588235297E-7
7869,9.926470588235297E-7
7870,9.926470588235297E-7
7871,9.926470588235297E-7
7872,9.926470588235297E-7
7873,9.926470588235297E-7
7874,9.926470588235297E-7
7875,9.926470588235297E-7
7876,9.926470588235297E-7
7877,9.926470588235297E-7
7878,9.926470588235297E-7
7879,9.926470588235297E-7
7880,9.926470588235297E-7
7881,9.926470588235297E-7
7882,9.926470588235297E-7
7883,9.926470588235297E-7
7884,9.926470588235297E-7
7885,9.926470588235297E-7
7886,9.926470588235297E-7
7887,9.926470588235297E-7
7888,9.926470588235297E-7
7889,9.926470588235297E-7
7890,9.926470588235297E-7
7891,9.926470588235297E-7
7892,9.926470588235297E-7
7893,9.926470588235297E-7
7894,9.926470588235297E-7
7895,9.926470588235297E-7
7896,9.926470588235297E-7
7897,9.926470588235297E-7
7898,9.926470588235297E-7
7899,9.926470588235297E-7
7900,9.926470588235297E-7
7901,9.926470588235297E-7
7902,9.926470588235297E-7
7903,9.926470588235297E-7
7904,9.926470588235297E-7
7905,9.926470588235297E-7
7906,9.926470588235297E-7
7907,9.926470588235297E-7
7908,9.926470588235297E-7
7909,9.926470588235297E-7
7910,9.926470588235297E-7
7911,9.926470588235297E-7
7912,9.926470588235297E-7
7913,9.926470588235297E-7
7914,9.926470588235297E-7
7915,9.926470588235297E-7
7916,9.926470588235297E-7
7917,9.926470588235297E-7
7918,9.926470588235297E-7
7919,9.926470588235297E-7
7920,9.926470588235297E-7
7921,9.926470588235297E-7
7922,9.926470588235297E-7
7923,9.926470588235297E-7
7924,9.926470588235297E-7
7925,9.926470588235297E-7
7926,9.926470588235297E-7
7927,9.926470588235297E-7
7928,9.926470588235297E-7
7929,9.926470588235297E-7
7930,9.926470588235297E-7
7931,9.926470588235297E-7
7932,9.926470588235297E-7
7933,9.926470588235297E-7
7934,9.926470588235297E-7
7935,9.926470588235297E-7
7936,9.926470588235297E-7
7937,9.926470588235297E-7
7938,9.926470588235297E-7
7939,9.926470588235297E-7
7940,9.926470588235297E-7
7941,9.926470588235297E-7
7942,9.926470588235297E-7
7943,9.926470588235297E-7
7944,9.926470588235297E-7
7945,9.926470588235297E-7
7946,9.926470588235297E-7
7947,9.926470588235297E-7
7948,9.926470588235297E-7
7949,9.926470588235297E-7
7950,9.926470588235297E-7
7951,9.926470588235297E-7
7952,9.926470588235297E-7
7953,9.926470588235297E-7
7954,9.926470588235297E-7
7955,9.926470588235297E-7
7956,9.926470588235297E-7
7957,9.926470588235297E-7
7958,9.926470588235297E-7
7959,9.926470588235297E-7
7960,9.926470588235297E-7
7961,9.926470588235297E-7
7962,9.926470588235297E-7
7963,9.926470588235297E-7
7964,9.926470588235297E-7
7965,9.926470588235297E-7
7966,9.926470588235297E-7
7967,9.926470588235297E-7
7968,9.926470588235297E-7
7969,9.926470588235297E-7
7970,9.926470588235297E-7
7971,9.926470588235297E-7
7972,9.926470588235297E-7
7973,9.926470588235297E-7
7974,9.926470588235297E-7
7975,9.926470588235297E-7
7976,9.926470588235297E-7
7977,9.926470588235297E-7
7978,9.926470588235297E-7
7979,9.926470588235297E-7
7980,9.926470588235297E-7
7981,9.926470588235297E-7
7982,9.926470588235297E-7
7983,9.926470588235297E-7
7984,9.926470588235297E-7
7985,9.926470588235297E-7
7986,9.926470588235297E-7
7987,9.926470588235297E-7
7988,9.926470588235297E-7
7989,9.926470588235297E-7
7990,9.926470588235297E-7
7991,9.926470588235297E-7
7992,9.926470588235297E-7
7993,9.926470588235297E-7
7994,9.926470588235297E-7
7995,9.926470588235297E-7
7996,9.926470588235297E-7
7997,9.926470588235297E-7
7998,9.926470588235297E-7
7999,9.926470588235297E-7
8000,9.926470588235297E-7
8001,9.926470588235297E-7
8002,9.926470588235297E-7
8003,9.926470588235297E-7
8004,9.926470588235297E-7
8005,9.926470588235297E-7
8006,9.926470588235297E-7
8007,9.926470588235297E-7
8008,9.926470588235297E-7
8009,9.926470588235297E-7
8010,9.926470588235297E-7
8011,9.926470588235297E-7
8012,9.926470588235297E-7
8013,9.926470588235297E-7
8014,9.926470588235297E-7
8015,9.926470588235297E-7
8016,9.926470588235297E-7
8017,9.926470588235297E-7
8018,9.926470588235297E-7
8019,9.926470588235297E-7
8020,9.926470588235297E-7
8021,9.926470588235297E-7
8022,9.926470588235297E-7
8023,9.926470588235297E-7
8024,9.926470588235297E-7
8025,9.926470588235297E-7
8026,9.926470588235297E-7
8027,9.926470588235297E-7
8028,9.926470588235297E-7
8029,9.926470588235297E-7
